corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00105475,금강철강(주),"KEUM KANG STEEL CO., LTD",053260,"주광남, 주성호(각자 대표)",K,1101110207799,2028109038,"서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)",www.kksteel.co.kr,,(02)3471-0001,02-3474-4545,2419,19770112,12
00147295,(주)전북은행,THE JEONBUK BANK LTD,006350,백종일,E,2101110000043,4188107090,"전라북도 전주시 덕진구 백제대로 566 (금암동, 전북은행빌딩)",www.jbbank.co.kr,,063-250-7114,063-250-7161,64121,19691210,12
00145464,이구산업(주),"LEEKU INDUSTRIAL CO.,LTD",025820,"안월환, 김영길(각자 대표이사)",Y,1301110009498,1348102580,경기도 평택시 포승읍 포승공단로 42 이구산업(주),www.leeku.net,,031-494-2929,031-494-0629,24221,19710116,12
00109161,태경케미컬 주식회사,"TAEKYUNG CHEMICAL CO.,LTD",006890,박기환,Y,1101110040793,2208110227,서울특별시 강서구  공항대로 467 (등촌동),www.taekyungchem.co.kr,,02-3661-8011,02-3661-0537        ,20121,19701111,12
00529815,(주)오디텍,ODTech,080520,박병근,K,2149110013103,4038120067,전라북도 완주군 봉동읍 완주산단5로 87,www.od-tech.com,,063-263-7626,063-262-7624,2612,19991206,12
00101628,(주)경방,KYUNGBANG LTD,000050,"김준, 김담",Y,1101110013287,1078105232,서울특별시 영등포구 영중로 15 (영등포동 4가),www.kyungbang.co.kr,,02-2638-6000,02-2638-6109,47119,19191005,12
00363486,로체시스템즈(주),RORZE SYSTEMS CORPORATION,071280,박기환,K,1301110045012,1248152574,경기도 용인시 처인구 남사면 완장천로 448-34 로체시스템즈(주),www.rorze.co.kr,,(031)335-9100,031-337-1811,292,19971028,12
00111865,(주)미래SCI,"MIRAE SCI CO., LTD.",028040,박정수,E,1812110003835,6208101495,충북 청원군 옥산면 남촌리 1108-3,www.miraesci.com,,043-710-0112,043-710-0119,461,19841010,12
00823429,한국화장품(주),"HANKOOK COSMETICS CO.,LTD.",123690,이용준,Y,1101114342228,1018655141,서울특별시 종로구 청계천로 35,www.ihkcos.co.kr,,02-724-3281,02-724-3822,46443,20100503,12
00303396,한국컴퓨터(주),KOREA COMPUTER INC.,054040,강창귀,K,1760110008737,5138108185,경상북도 구미시  임수로 24,www.kci.co.kr,,041-589-3320,041-584-2100,2629,19940912,12
01061327,(주)클래시스,CLASSYS Inc.,214150,Seung Han Baek,K,1101115618355,1078839288,서울특별시 강남구 테헤란로 208 클래시스,classys.co.kr,,02-1544-3481,02-6008-3457,271,20150115,12
00616962,린드먼아시아인베스트먼트(주),Lindeman Asia Investment Corporation,277070,김진하,K,1101113489154,1148652854,"서울특별시 강남구 테헤란로 234, 4층(역삼동, 삼익빌딩)",www.laic.kr,,070-7019-4001,,64209,20060705,12
00174004,유성기업(주),"YOOSUNG ENTERPRISE CO.,LTD",002920,류현석(대표이사),Y,1243110000755,1308104489,충청남도 아산시 둔포면 아산밸리동로 22,www.ypr.co.kr,,02-564-2351,02-564-2341,303,19600318,12
00665630,(주)테라텍,"TERATECH CO., LTD.",151750,백기남,E,1358110073759,1248187700,경기도 안성시 대덕면 모산로 401-9,semitera.com,,031-653-8360,070-8685-5828,292,20010903,12
00985686,(주)큐브엔터테인먼트,"CUBE ENTERTAINMENT, INC.",182360,"강승곤, 안우형, 정철(공동대표)",K,1101115192036,1078799106,서울특별시 성동구 아차산로 83 -,www.cubeent.co.kr,,02-3445-1045,02-3445-1048,59201,20130725,12
00974927,(주)넥스트엔터테인먼트월드,"Next Entertainment World Co., Ltd.",160550,김우택,K,1101113922550,1208729530,서울특별시 강남구 학동로9길 5 -,www.its-new.co.kr,,02-3490-9300,02-515-1055,591,20080625,12
00123107,(주)보락,"BOLAK CO.,LTD",002760,정기련,Y,1348110004474,1248134203,경기도 화성시  양감면 초록로 720-37,www.bolak.co.kr,,031-352-6455,031-352-4341,2049,19590817,12
00125725,(주)디모아,"DMOA Co., Ltd",016670,이혁수,K,1101110340979,1068150113,"서울특별시 용산구 서빙고로51길 52 6,7층",www.dimoa.co.kr,,02-2046-9323,070-4015-3724,467,19821230,12
00899459,(주)레이언스,"RAYENCE CO.,LTD.",228850,서재정,K,1348110216516,1248713025,경기도 화성시 삼성1로1길 14 &nbsp,www.rayence.com,https://www.rayence.com/ir_summary,031-8015-6277,031-8015-6197,27111,20110502,12
00220561,(주)광주신세계,"GwangjuShinsegae. Co.,Ltd.",037710,이동훈,Y,2001110054795,4108127563,광주광역시 서구  무진대로 932 (주)광주신세계,www.gjshinsegae.com,,062-360-1234,062)360-1133,47111,19950410,12
00165343,(주)혜인,HAEIN CORPORATION,003010,원경희,Y,1101110030413,1208127641,서울특별시 서초구  동산로 86 혜인빌딩,www.haein.com,,02-3498-4500,02-3498-4579,465,19601017,12
00148595,(주)제일테크노스,"JEIL TECHNOS CO.,LTD",038010,"나주영,최재우",K,1746110001179,5068100676,경상북도 포항시 남구 장흥로39번길 7,www.jeil21c.co.kr,,054-278-2841,054 -278 -2883,2511,19710304,12
00409964,(주)하이텍팜,"HIGH TECH PHARM CO.,LTD.",106190,김정수,K,1545110012907,3038120127,충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜,www.htpharm.com,,043-883-0012,043-883-0014,211,19980901,12
00159218,한전KPS(주),"KEPCO Plant Service & Engineering Co., Ltd",051600,김홍연,Y,1101110371148,2038158100,전라남도 나주시 문화로 211 -,www.kps.co.kr,,061-345-2000,031-710-4028,42311,19840327,12
00129615,(주)상보,"SANGBOCo.,Ltd",027580,김상근,K,1243110024177,1368102854,경기도 김포시 통진읍 대서명로 50,www.sangbogroup.com,,031-987-9900,031-989-0784,222,19890401,12
00258689,(주)제이와이피엔터테인먼트,JYP Entertainment Corporation,035900,정욱,K,1101111264764,2298109576,"서울특별시 강동구 강동대로 205 (성내동, JYP Center 빌딩)",www.jype.com,,02-2225-8100,02-6919-2693,59201,19960425,12
01117422,(주)나눔테크,"NANOOMTECH Co., Ltd.",244880,최무진,N,2001110214745,4108198020,광주광역시 북구 첨단벤처소로 57(월출동),www.nanoomtech.co.kr,,062-955-8588,062-955-8589,27199,20050831,12
00101220,KG케미칼(주),KG Chemical Corporation,001390,"곽정현, 김재익",Y,1243110008999,1308109693,울산광역시 울주군 온산읍 당월로 322,www.kgchem.co.kr,,052-231-1842,052-231-1849,201,19541231,12
00491415,(주)인포바인,"INFOvine co., Ltd.",115310,권 성 준,K,1101111877103,1068186362,서울특별시 영등포구 여의대로 24 전국경제인연합회관 40층,www.infovine.co.kr,,02-3775-3366,02-718-1610,61299,20000214,12
00152686,(주)코리아써키트,"KOREA CIRCUIT CO.,LTD",007810,장세준,Y,1301110026749,1348107528,경기도 안산시 단원구  강촌로139번길 9,www.kcg.co.kr,,031-491-3061,031-436-5469,2622,19720411,12
00162993,한일홀딩스(주),"HANIL HOLDINGS CO.,LTD.",003300,"허기호, 박지훈",Y,1101110040165,2208103255,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,www.hanil.com,,02-550-7901,02-550-7999,23311,19611228,12
00124027,부산산업(주),"BUSAN INDUSTRIAL CO.,LTD",011390,정영교,Y,1101110522618,6068156897,부산광역시 사상구 장인로 35 (감전동),www.busanind.co.kr,,051-315-8338,051-325-7545,233,19760515,12
00800145,(주)서진오토모티브,"Seojin Automotive Co.,Ltd.",122690,고만윤,K,1101114264828,1078730882,경기도 시흥시 공단1대로 313,www.secoautomotive.com,,031-496-1500,031-499-7761,303,20100119,12
00145686,이화산업(주),"RIFA CO., LTD",000760,홍성우,Y,1101110018138,1078113542,서울특별시 중구 삼일대로 299 (충무로2가),www.rifa.co.kr,,02-2007-5555,2636-2230,46731,19500329,12
00411385,(주)유비쿼스홀딩스,Ubiquoss Holdings Inc.,078070,이상근,K,1101112023185,1068191981,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스,www.ubiquoss.com,,070-4865-0500,031-8017-1183,64992,20000711,12
00660291,옵티시스(주),"OPTICIS CO., LTD.",109080,신현국,K,1301110056407,1248167679,경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층,www.opticis.com,,031-719-8033,031-719-8032,26410,19991129,12
00258360,(주)위지트,"WIZIT Co., Ltd.",036090,양승환,K,1101111373755,1058185147,"인천광역시 남동구 남동서로 187 (고잔동, 58B/5L)",www.wizit.co.kr,,032-820-9900,032-822-9192,29272,19970204,12
01124653,(주)슈프리마,Suprema Inc.,236200,"이재원, 김한철 각자대표",K,1311110433589,4318700369,"경기도 성남시 분당구 정자일로 248, 16층",www.suprema.co.kr,,031-783-4505,031-783-4518,26410,20151231,12
00332927,(주)제이에스코퍼레이션,JS Corporation,194370,홍재성,Y,1101110554992,2198103482,서울특별시 송파구 위례성대로 138 (방이동),www.jskor.com,www.jskor.com,02-2040-3400,02-2040-3429,15121,19880201,12
00389110,(주)지어소프트,GAEASOFT ,051160,김영준,K,1101111574874,2118645334,"서울특별시 종로구 종로1길 50 A동11층(중학동, 케이트윈타워)",gaeasoft.co.kr,,02-2155-5100,02-2155-5200,58221,19980813,12
00266952,(주)네오위즈홀딩스,NEOWIZ HOLDINGS Corporation,042420,김상욱,K,1101111419517,2148616503,경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워,www.neowiz.com,,031-8023-6503,031-8023-6513,582,19970606,12
00398792,SNT모티브(주),"SNT MOTIV CO.,LTD",064960,권형순,Y,1801110396069,6218147887,부산광역시 기장군  철마면 여락송정로 363,www.sntdaewoo.com,,051-509-2114,02)3497-4060,303,20020206,12
00148920,조광페인트(주),"CHOKWANG PAINT CO.,LTD",004910,양성아,Y,1801110007088,6068100205,부산광역시 사상구  삼덕로 5 148,www.chokwangpaint.co.kr,,051-304-7701-5,051) 304-7744,20411,19670116,12
01170865,(주)네오셈,Neosem Inc.,253590,염동현,K,1101116168614,1418600436,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈,www.neosem.com,www.neosem.com,031-8091-0853,031-8091-8850,292,20160905,12
00484682,(주)엘오티베큠,"LOTVacuum.Co.,Ltd.",083310,오흥식,K,1615110049069,3128156143,경기도 오산시 지곶중앙로 1-20 -,www.lotvacuum.com,www.lotvacuum.com,031-677-4431,031-677-4434,29271,20020323,12
01437292,㈜미래에셋맵스제1호위탁관리부동산투자회사,"Miraeasset Maps REIT 1 Co., Ltd.",357250,정상구,Y,1101117323259,7788801487,서울특별시 종로구 종로 33 그랑서울,www.maps1reit.miraeasset.com,,1577-1640,0237742229,681,20191212,11
00136864,(주)신원,SHINWON CORPORATION,009270,박정주,Y,1101110152770,1058111908,서울특별시 마포구  독막로 328 신원빌딩,www.sw.co.kr,,02-3274-5000,3274-5139,14112,19730926,12
00155373,(주)풍강,"PUNGKANGCO.,LTD",093380,김진용,K,1341110002141,1238101349,경기도 화성시  우정읍 남양만로 745,www.pungkang.co.kr,,031-359-3600,031-359-3650,259,19740910,08
00533003,디케이락(주),DK-Lok Corporation,105740,노은식,K,1801110121507,6068162536,경상남도 김해시 주촌면 골든루트로129번길 7,ddd.dklok.com,,055-338-0114,055-901-0158,29133,19920120,12
00336297,고려신용정보(주),"KORYO CREDIT INFORMATION CO.,LTD.",049720,윤태훈,K,1101110787080,2148172290,"서울특별시 서초구 서초대로 353 (서초동, 유니온타워)",www.koryoinfo.co.kr,,02-3450-9000,02-3450-9020,75993,19910627,12
00137809,(주)신화다이나믹스,"SHIN HWA DYNAMICS CO.,LTD",001770,신종호,Y,1101110028632,1348129352,"경기도 안산시 단원구  번영2로 31 (성곡동,시화4다706)",www.shinhwatp.co.kr,,031-499-9922,031-499-9920,24199,19560601,12
00136457,(주)SH에너지화학,"SH ENERGY & CHEMICAL CO.,LTD",002360,정케빈규봉,Y,1341110000210,4018109407,전라북도 군산시 외항7길 20,www.sh-enerchem.com,,063-469-1500,063) 469-1519,201,19580509,12
00111193,대양전기공업(주),"DAEYANG ELECTRIC CO.,LTD",108380,서영우,K,1801110081389,6038109788,부산광역시 사하구 장평로 245,daeyang.co.kr,,051-200-5331,051.200.5310,31114,19880701,12
00159175,한국전기초자(주),"HANKUK ELECTRIC GLASS CO.,LTD",009720,스와베 코지,E,1753110000671,5138101237,경상북도 구미시 산동면 첨단기업로 178 아사히초자화인테크노한국(주),www.heg.co.kr,,0544780519,0544780577,231,19740325,12
00490179,(주)플랜티넷,"PLANTYNETCo.,Ltd.",075130,김태주 (단독 대표이사),K,1101111985914,2148660218,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층,www.plantynet.com,,070-4489-7000,031-707-7900,620,20000601,12
01258710,(주)이노메트리,"INNOMETRY Co., Ltd.",302430,이갑수,K,1345110127040,1428114049,경기도 화성시 정남면 정남산단1길 40 -,www.innometry.com,,031-275-5174,031-421-2864,29299,20080603,12
00678096,(주)맥스로텍,"MAXROTEC CO., LTD.",141070,정경욱,E,1741110009842,5148122180,대구광역시 달서구 성서로71길 40 -,www.maxrotec.com,,053-584-6540,053-584-6544,292,19950803,12
00220686,(주)에스피지,"SPG CO., LTD",058610,"이준호, 여영길(각자 대표이사)",K,1243110031213,1398111459,"인천광역시 남동구  청능대로289번길 45 (고잔동, 남동공단 67B12L)",www.spg.co.kr,www.spg.co.kr,(032)820-8200,0328229076,28111,19910321,12
00429694,(주)파버나인,"PAVONINE CO., LTD.",177830,이제훈,K,1201110155011,1318144728,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트,www.pavonine.net,,032-814-6900,032)814-6937,2629,19970704,12
00138598,아비코전자(주),"ABCO ELECTRONICS CO., LTD.",036010,김창수,K,1311110000718,1298100692,경기도 성남시 중원구  둔촌대로388번길 31,www.abco.co.kr,,031-730-5114,031-730-5123,26294,19731019,12
00673976,지스마트글로벌(주),"G-SMATT GLOBAL Co., Ltd.",114570,이주석,E,2001110116941,1268147081,"서울특별시 강남구 논현로 746 301호(논현동, 석호빌딩)",-,,070-4896-5001,02-6959-4374,468,20000526,12
00857727,(주)하림,"HARIM Co., Ltd.",136480,"김홍국, 정호석(각자대표)",K,2149110034430,4038161113,전라북도 익산시  망성면 망성로 14 (주)하림,-,,063-860-2114,063-862-2838,1012,20110104,12
00803425,코리아에프티(주),KOREA FUEL-TECH CORPORATION,123410,"오원석, 김재산(각자 대표이사)",K,1101114290039,1078732411,경기도 안성시 원곡면 섬바위길 23,www.kftec.com,,070-7093-1500,031-789-3990,303,20100224,12
00228536,(주)현대에버다임,HYUNDAI EVERDIGM Corp.,041440,임명진,K,1101111042574,1078145758,충청북도 진천군  진천읍 부영길 49,www.hyundaieverdigm.com,,(043)530-3300,043-530-3318,29241,19940601,12
00118345,디아이동일(주),DI DONG IL CORPORATION,001530,"서태원, 손재선",Y,1101110019219,1208114879,서울특별시 강남구  테헤란로 516 정헌빌딩 8층,www.dong-il.com,,02-2222-3071,2222-3280,46103,19550805,12
00636656,바이오플러스 주식회사,"BioPlus Co., Ltd",099430,정현규,K,1101112785355,1018194737,"경기도 성남시 중원구 사기막골로45번길 14, 18층 제에이-1801,1802호(상대원동, 성남 우림라이온스밸리2차",bioplus.co.kr,,070-7706-4437,031-741-1897,211,20030523,12
00476036,에프엔에스테크(주),"FNS TECH. Co.,Ltd.",083500,"김팔곤, 양상재(공동대표)",K,1345110059459,1358153423,충청남도 천안시 서북구 직산읍 4산단2길 19,www.fnstech.com,,041-584-4460,041-584-4471,29272,20020318,12
00121288,(주)모나미,"MONAMI CO.,LTD",005360,송하경,Y,1101110005052,1208108227,"경기도 용인시 수지구  손곡로 17 (동천동, 모나미빌딩)",www.monami.com,,031-216-0153,02-270-5120,46452,19671228,12
00146269,일신방직(주),"ILSHIN SPINNING CO.,LTD",003200,김정수,Y,1101110041717,1168140780,서울특별시 영등포구  은행로 11,www.ilshin.co.kr,,02-3774-0114,786-5892,13101,19511103,12
00155382,(주)바이오빌,"BIOVILL Co.,Ltd.",065940,양수열,E,1801110069806,6218105174,경상남도 양산시 두전길 94,biovill.co.kr,,(055)385-1500,(055)386-7890,20132,19861124,12
00608316,(주)대한과학,"DAIHAN SCIENTIFIC CO., Ltd",131220,서현정,K,1101110948997,1018125905,강원도 원주시  지정면 신평석화로 326 대한과학,www.daihansci.co.kr,http://www.daihan-sci.com/,033-737-7500,033-737-7509,4659,19930619,12
00157539,KB오토시스(주),"KB Autosys Co.,Ltd",024120,김신완,K,1101110408305,2048112301,충청남도 아산시  음봉면 아산온천로 528-24,www.kbautosys.com,,041-537-5345,041 -546 -7993,303,19851014,12
00671978,(주)그리티,"GRITEE, Inc.",204020,문영우,K,1101111773799,1098159281,"서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌)",www.gritees.com,,02-6907-8888,02-6907-8889,14120,19990918,12
00130091,샘표(주),SEMPIO COMPANY,007540,박진선,Y,1101110123797,2178100359,서울특별시 중구 충무로 2,www.sempio.com,,02-3393-5500,02-2279-9516,64992,19711209,12
00138729,아세아제지(주),"ASIA PAPER MANUFACTURING CO.,LTD",002310,"유승환, 이현탁",Y,1101110006274,2208102052,서울특별시 강남구  논현로 430,www.asiapaper.co.kr,,02-527-6882,031-434-7409,172,19580307,12
01584934,(주)핑거스토리,"Finger Story CO., LTD.",417180,라현성,K,1101116679992,7168100915,"서울특별시 강남구 테헤란로 325, 15층 (역삼동, 어반벤치빌딩)",www.mootoon.co.kr,,02-6200-9535,,63991,20180308,12
00172936,동일산업(주),"DONGIL INDUSTRIES CO.,LTD",004890,"오순택, 오승민",Y,1701110002171,5028100015,경상북도 포항시 남구  괴동로 112 (장흥동) 동일산업(주),www.dongil.co.kr,,054-288-7500,054-285-2593,24113,19661227,12
00307222,(주)와이비엠넷,"YBM NET, Inc.",057030,김종익,K,1101111990335,2208189608,서울특별시 종로구 종로 98 지상 4층~9층,www.ybmsisa.com,,(02) 2008-5200,02-2008-5209,857,20000607,12
